forbes_url,company,url,region,business_segment,asset_value,sales_figure
http://www.forbes.com/companies/baywa/,BayWa,http://www.forbes.com/companies/baywa/,,Specialty Stores,6900000000,19500000000
http://www.forbes.com/companies/affiliated-managers-group/,Affiliated Managers Group,http://www.forbes.com/companies/affiliated-managers-group/,United States of America,Investment Services,6300000000,2200000000
http://www.forbes.com/companies/idb-holding/,IDB Holding,http://www.forbes.com/companies/idb-holding/,Israel,Investment Services,13400000000,8900000000
http://www.forbes.com/companies/china-agri-industries/,China Agri-Industries,http://www.forbes.com/companies/china-agri-industries/,Hong Kong,Diversified Chemicals,10700000000,12200000000
http://www.forbes.com/companies/qatar-islamic-bank/,Qatar Islamic Bank,http://www.forbes.com/companies/qatar-islamic-bank/,Qatar,Regional Banks,21200000000,800000000
http://www.forbes.com/companies/linkedin/,LinkedIn,http://www.forbes.com/companies/linkedin/,United States of America,Computer Services,3400000000,1500000000
http://www.forbes.com/companies/lindt-sprungli/,Lindt & Sprungli,http://www.forbes.com/companies/lindt-sprungli/,Switzerland,Food Processing,4400000000,3100000000
http://www.forbes.com/companies/pbf-energy/,PBF Energy,http://www.forbes.com/companies/pbf-energy/,United States of America,Oil & Gas Operations,4400000000,19200000000
http://www.forbes.com/companies/hyakugo-bank/,Hyakugo Bank,http://www.forbes.com/companies/hyakugo-bank/,Japan,Regional Banks,48100000000,800000000
http://www.forbes.com/companies/pacific-rubiales-energy/,Pacific Rubiales Energy,http://www.forbes.com/companies/pacific-rubiales-energy/,Canada,Oil & Gas Operations,11200000000,4600000000
http://www.forbes.com/companies/far-eastern-new-century/,Far Eastern New Century,http://www.forbes.com/companies/far-eastern-new-century/,"Taiwan, Province of China[a]",Diversified Chemicals,12300000000,8000000000
http://www.forbes.com/companies/reliance-steel/,Reliance Steel,http://www.forbes.com/companies/reliance-steel/,United States of America,Iron & Steel,7300000000,9200000000
http://www.forbes.com/companies/ayala/,Ayala,http://www.forbes.com/companies/ayala/,Philippines,Conglomerates,13500000000,3200000000
http://www.forbes.com/companies/cj-cheiljedang/,CJ Cheiljedang,http://www.forbes.com/companies/cj-cheiljedang/,Korea (Republic of),Food Processing,12300000000,9900000000
http://www.forbes.com/companies/polyus-gold-international/,Polyus Gold International,http://www.forbes.com/companies/polyus-gold-international/,United Kingdom of Great Britain and Northern Ireland,Diversified Metals & Mining,5400000000,2600000000
http://www.forbes.com/companies/pinnacle-west/,Pinnacle West,http://www.forbes.com/companies/pinnacle-west/,United States of America,Electric Utilities,13500000000,3500000000
http://www.forbes.com/companies/bok-financial/,BOK Financial,http://www.forbes.com/companies/bok-financial/,United States of America,Regional Banks,27000000000,1300000000
http://www.forbes.com/companies/hudson-city-bancorp/,Hudson City Bancorp,http://www.forbes.com/companies/hudson-city-bancorp/,United States of America,Thrifts & Mortgage Finance,38600000000,1400000000
http://www.forbes.com/companies/guaranty-trust-bank/,Guaranty Trust Bank,http://www.forbes.com/companies/guaranty-trust-bank/,Nigeria,Regional Banks,13100000000,1500000000
http://www.forbes.com/companies/ogaki-kyoritsu-bank/,Ogaki Kyoritsu Bank,http://www.forbes.com/companies/ogaki-kyoritsu-bank/,Japan,Regional Banks,46300000000,1000000000
http://www.forbes.com/companies/gansu-jiu-steel-group-hongxing-iron-steel/,Gansu Jiu Steel Group Hongxing Iron & Steel,http://www.forbes.com/companies/gansu-jiu-steel-group-hongxing-iron-steel/,China,Iron & Steel,9900000000,13100000000
http://www.forbes.com/companies/realogy-holdings/,Realogy Holdings,http://www.forbes.com/companies/realogy-holdings/,United States of America,,7300000000,5300000000
http://www.forbes.com/companies/daishi-bank/,Daishi Bank,http://www.forbes.com/companies/daishi-bank/,Japan,Regional Banks,46100000000,900000000
http://www.forbes.com/companies/kansas-city-southern/,Kansas City Southern,http://www.forbes.com/companies/kansas-city-southern/,United States of America,Railroads,7400000000,2400000000
http://www.forbes.com/companies/alinma-bank/,Alinma Bank,http://www.forbes.com/companies/alinma-bank/,Saudi Arabia,Regional Banks,16800000000,700000000
http://www.forbes.com/companies/shiga-bank/,Shiga Bank,http://www.forbes.com/companies/shiga-bank/,Japan,Regional Banks,45800000000,900000000
http://www.forbes.com/companies/suruga-bank/,Suruga Bank,http://www.forbes.com/companies/suruga-bank/,Japan,Regional Banks,37200000000,1200000000
http://www.forbes.com/companies/royal-boskalis/,Royal Boskalis,http://www.forbes.com/companies/royal-boskalis/,Netherlands,Construction Services,7900000000,4700000000
http://www.forbes.com/companies/sqm/,SQM,http://www.forbes.com/companies/sqm/,Chile,Diversified Chemicals,4800000000,2200000000
http://www.forbes.com/companies/toho-bank/,Toho Bank,http://www.forbes.com/companies/toho-bank/,Japan,Regional Banks,45800000000,600000000
http://www.forbes.com/companies/aboitiz-equity-ventures/,Aboitiz Equity Ventures,http://www.forbes.com/companies/aboitiz-equity-ventures/,Philippines,Conglomerates,4600000000,1900000000
http://www.forbes.com/companies/mccormick-co/,McCormick & Co,http://www.forbes.com/companies/mccormick-co/,United States of America,Food Processing,4400000000,4200000000
http://www.forbes.com/companies/jabil-circuit/,Jabil Circuit,http://www.forbes.com/companies/jabil-circuit/,United States of America,Electronics,8100000000,17500000000
http://www.forbes.com/companies/dicks-sporting-goods/,Dick's Sporting Goods,http://www.forbes.com/companies/dicks-sporting-goods/,United States of America,Specialty Stores,3100000000,6200000000
http://www.forbes.com/companies/murphy-usa/,Murphy USA,http://www.forbes.com/companies/murphy-usa/,United States of America,Specialty Stores,1900000000,18100000000
http://www.forbes.com/companies/varian-medical-systems/,Varian Medical Systems,http://www.forbes.com/companies/varian-medical-systems/,United States of America,Medical Equipment & Supplies,3400000000,3000000000
http://www.forbes.com/companies/hainan-airlines/,Hainan Airlines,http://www.forbes.com/companies/hainan-airlines/,China,Airline,17100000000,4800000000
http://www.forbes.com/companies/meadwestvaco/,MeadWestvaco,http://www.forbes.com/companies/meadwestvaco/,United States of America,Paper & Paper Products,10300000000,5400000000
http://www.forbes.com/companies/banca-popolare-di-sondrio/,Banca Popolare di Sondrio,http://www.forbes.com/companies/banca-popolare-di-sondrio/,Italy,Regional Banks,45200000000,2100000000
http://www.forbes.com/companies/indian-bank/,Indian Bank,http://www.forbes.com/companies/indian-bank/,India,Regional Banks,30000000000,2800000000
http://www.forbes.com/companies/honbridge-holdings/,Honbridge Holdings,http://www.forbes.com/companies/honbridge-holdings/,Hong Kong,,2000000000,0
http://www.forbes.com/companies/umicore/,Umicore,http://www.forbes.com/companies/umicore/,Belgium,Diversified Metals & Mining,4800000000,13000000000
http://www.forbes.com/companies/abu-dhabi-islamic-bank/,Abu Dhabi Islamic Bank,http://www.forbes.com/companies/abu-dhabi-islamic-bank/,United Arab Emirates,Regional Banks,28100000000,1300000000
http://www.forbes.com/companies/orient/,Orient,http://www.forbes.com/companies/orient/,Japan,Consumer Financial Services,45100000000,2100000000
http://www.forbes.com/companies/verisign/,VeriSign,http://www.forbes.com/companies/verisign/,United States of America,Software & Programming,2700000000,1000000000
http://www.forbes.com/companies/great-wall-technology/,Great Wall Technology,http://www.forbes.com/companies/great-wall-technology/,China,Consumer Electronics,9000000000,15100000000
http://www.forbes.com/companies/cvr-energy/,CVR Energy,http://www.forbes.com/companies/cvr-energy/,United States of America,Oil & Gas Operations,3700000000,9000000000
http://www.forbes.com/companies/hellenic-petroleum/,Hellenic Petroleum,http://www.forbes.com/companies/hellenic-petroleum/,Greece,Oil & Gas Operations,9900000000,12800000000
http://www.forbes.com/companies/balfour-beatty/,Balfour Beatty,http://www.forbes.com/companies/balfour-beatty/,United Kingdom of Great Britain and Northern Ireland,Construction Services,9500000000,13700000000
http://www.forbes.com/companies/bilfinger/,Bilfinger,http://www.forbes.com/companies/bilfinger/,,Construction Services,9000000000,11200000000
http://www.forbes.com/companies/monster-beverage/,Monster Beverage,http://www.forbes.com/companies/monster-beverage/,United States of America,Beverages,1400000000,2200000000
http://www.forbes.com/companies/sparebank-1-sr-bank/,SpareBank 1 SR-Bank,http://www.forbes.com/companies/sparebank-1-sr-bank/,Norway,Regional Banks,25900000000,1300000000
http://www.forbes.com/companies/taiwan-business-bank/,Taiwan Business Bank,http://www.forbes.com/companies/taiwan-business-bank/,"Taiwan, Province of China[a]",Regional Banks,44600000000,900000000
http://www.forbes.com/companies/indian-overseas-bank/,Indian Overseas Bank,http://www.forbes.com/companies/indian-overseas-bank/,India,Regional Banks,41900000000,4100000000
http://www.forbes.com/companies/nine-entertainment/,Nine Entertainment Co. Holdings Pty,http://www.forbes.com/companies/nine-entertainment/,Australia,,3100000000,1300000000
http://www.forbes.com/companies/chinese-estates/,Chinese Estates,http://www.forbes.com/companies/chinese-estates/,Hong Kong,Real Estate,9800000000,900000000
http://www.forbes.com/companies/basler-kantonalbank/,Basler Kantonalbank,http://www.forbes.com/companies/basler-kantonalbank/,Switzerland,Regional Banks,44100000000,900000000
http://www.forbes.com/companies/commercial-international-bank/,Commercial International Bank,http://www.forbes.com/companies/commercial-international-bank/,,Regional Banks,16400000000,1700000000
http://www.forbes.com/companies/east-west-bancorp/,East West Bancorp,http://www.forbes.com/companies/east-west-bancorp/,United States of America,Regional Banks,24700000000,1100000000
http://www.forbes.com/companies/gannett/,Gannett,http://www.forbes.com/companies/gannett/,United States of America,Printing & Publishing,9200000000,5200000000
http://www.forbes.com/companies/credito-emiliano/,Credito Emiliano,http://www.forbes.com/companies/credito-emiliano/,Italy,Regional Banks,43400000000,2000000000
http://www.forbes.com/companies/illumina/,Illumina,http://www.forbes.com/companies/illumina/,United States of America,Biotechs,3000000000,1400000000
http://www.forbes.com/companies/nelnet/,Nelnet,http://www.forbes.com/companies/nelnet/,United States of America,Consumer Financial Services,27800000000,1100000000
http://www.forbes.com/companies/svb-financial-group/,SVB Financial Group,http://www.forbes.com/companies/svb-financial-group/,United States of America,Regional Banks,26500000000,1400000000
http://www.forbes.com/companies/church-dwight/,Church & Dwight,http://www.forbes.com/companies/church-dwight/,United States of America,Household/Personal Care,4300000000,3200000000
http://www.forbes.com/companies/lg-uplus/,LG Uplus,http://www.forbes.com/companies/lg-uplus/,Korea (Republic of),Telecommunications services,11200000000,10500000000
http://www.forbes.com/companies/credit-saison/,Credit Saison,http://www.forbes.com/companies/credit-saison/,Japan,Consumer Financial Services,21200000000,3200000000
http://www.forbes.com/companies/mercuries-associates/,Mercuries & Associates,http://www.forbes.com/companies/mercuries-associates/,"Taiwan, Province of China[a]",Department Stores,23100000000,5200000000
http://www.forbes.com/companies/guangzhou-automobile/,Guangzhou Automobile Group Co. Ltd.,http://www.forbes.com/companies/guangzhou-automobile/,China,Auto & Truck Manufacturers,9500000000,3000000000
http://www.forbes.com/companies/hysan-development/,Hysan Development,http://www.forbes.com/companies/hysan-development/,Hong Kong,Real Estate,9800000000,400000000
http://www.forbes.com/companies/maxim-integrated-products/,Maxim Integrated Products,http://www.forbes.com/companies/maxim-integrated-products/,United States of America,Semiconductors,4300000000,2400000000
http://www.forbes.com/companies/agl-resources/,AGL Resources,http://www.forbes.com/companies/agl-resources/,United States of America,Natural Gas Utilities,14800000000,4700000000
http://www.forbes.com/companies/supervalu/,Supervalu,http://www.forbes.com/companies/supervalu/,United States of America,Food Retail,4700000000,17000000000
http://www.forbes.com/companies/avon-products/,Avon Products,http://www.forbes.com/companies/avon-products/,United States of America,Household/Personal Care,6500000000,10000000000
http://www.forbes.com/companies/ow-bunker/,OW Bunker,http://www.forbes.com/companies/ow-bunker/,Denmark,,1800000000,17000000000
http://www.forbes.com/companies/airgas/,Airgas,http://www.forbes.com/companies/airgas/,United States of America,Specialized Chemicals,5800000000,5100000000
http://www.forbes.com/companies/herbalife/,Herbalife,http://www.forbes.com/companies/herbalife/,,Food Retail,2500000000,4800000000
http://www.forbes.com/companies/tokyo-electron/,Tokyo Electron,http://www.forbes.com/companies/tokyo-electron/,Japan,Semiconductors,7600000000,5400000000
http://www.forbes.com/companies/shanghai-material-trading/,Shanghai Material Trading,http://www.forbes.com/companies/shanghai-material-trading/,China,Trading Companies,2000000000,16900000000
http://www.forbes.com/companies/gamestop/,GameStop Corp.,http://www.forbes.com/companies/gamestop/,United States of America,Computer & Electronics Retail,4100000000,9000000000
http://www.forbes.com/companies/higo-bank/,Higo Bank,http://www.forbes.com/companies/higo-bank/,Japan,Regional Banks,41500000000,900000000
http://www.forbes.com/companies/american-equity-investment/,American Equity Investment,http://www.forbes.com/companies/american-equity-investment/,United States of America,Life & Health Insurance,41300000000,1600000000
http://www.forbes.com/companies/ugi/,UGI,http://www.forbes.com/companies/ugi/,United States of America,Natural Gas Utilities,10700000000,7500000000
http://www.forbes.com/companies/tullow-oil/,Tullow Oil,http://www.forbes.com/companies/tullow-oil/,United Kingdom of Great Britain and Northern Ireland,Oil & Gas Operations,11500000000,2600000000
http://www.forbes.com/companies/saudi-investment-bank/,Saudi Investment Bank,http://www.forbes.com/companies/saudi-investment-bank/,Saudi Arabia,Investment Services,21500000000,700000000
http://www.forbes.com/companies/millicom-international/,Millicom International,http://www.forbes.com/companies/millicom-international/,Luxembourg,Telecommunications services,9100000000,5200000000
http://www.forbes.com/companies/dcc/,DCC,http://www.forbes.com/companies/dcc/,Ireland,Conglomerates,5000000000,16700000000
http://www.forbes.com/companies/tauron-group/,Tauron Group,http://www.forbes.com/companies/tauron-group/,Poland,Electric Utilities,10100000000,6100000000
http://www.forbes.com/companies/hanwa/,Hanwa,http://www.forbes.com/companies/hanwa/,Japan,Diversified Metals & Mining,5800000000,16600000000
http://www.forbes.com/companies/san-in-godo-bank/,San-In Godo Bank,http://www.forbes.com/companies/san-in-godo-bank/,Japan,Regional Banks,41300000000,900000000
http://www.forbes.com/companies/ecobank-transnational-incorporated/,Ecobank Transnational Incorporated,http://www.forbes.com/companies/ecobank-transnational-incorporated/,,Regional Banks,21500000000,2600000000
http://www.forbes.com/companies/kaisa-group-holdings/,Kaisa Group Holdings,http://www.forbes.com/companies/kaisa-group-holdings/,China,Consumer Financial Services,14500000000,3200000000
http://www.forbes.com/companies/hunan-valin-steel/,Hunan Valin Steel,http://www.forbes.com/companies/hunan-valin-steel/,China,Iron & Steel,11700000000,9700000000
http://www.forbes.com/companies/hyakujushi-bank/,Hyakujushi Bank,http://www.forbes.com/companies/hyakujushi-bank/,Japan,Regional Banks,41000000000,700000000
http://www.forbes.com/companies/corporation-bank/,Corporation Bank,http://www.forbes.com/companies/corporation-bank/,India,Regional Banks,35600000000,3100000000
http://www.forbes.com/companies/intouch-holdings/,Intouch Holdings,http://www.forbes.com/companies/intouch-holdings/,Thailand,,1500000000,300000000
http://www.forbes.com/companies/arkema/,Arkema,http://www.forbes.com/companies/arkema/,France,Diversified Chemicals,7500000000,8100000000
http://www.forbes.com/companies/keiyo-bank/,Keiyo Bank,http://www.forbes.com/companies/keiyo-bank/,Japan,Regional Banks,39800000000,700000000
http://www.forbes.com/companies/outokumpu/,Outokumpu,http://www.forbes.com/companies/outokumpu/,Finland,Iron & Steel,12200000000,9000000000
http://www.forbes.com/companies/polaris-industries/,Polaris Industries,http://www.forbes.com/companies/polaris-industries/,United States of America,Recreational Products,1700000000,3800000000
http://www.forbes.com/companies/citrix-systems/,Citrix Systems,http://www.forbes.com/companies/citrix-systems/,United States of America,Software & Programming,5200000000,2900000000
http://www.forbes.com/companies/aurubis/,Aurubis,http://www.forbes.com/companies/aurubis/,,Diversified Metals & Mining,5600000000,15600000000
http://www.forbes.com/companies/tasnee/,Tasnee,http://www.forbes.com/companies/tasnee/,Saudi Arabia,Conglomerates,12600000000,4900000000
http://www.forbes.com/companies/china-aviation-oil/,China Aviation Oil,http://www.forbes.com/companies/china-aviation-oil/,Singapore,Trading Companies,1600000000,15600000000
http://www.forbes.com/companies/musashino-bank/,Musashino Bank,http://www.forbes.com/companies/musashino-bank/,Japan,Regional Banks,38800000000,700000000
http://www.forbes.com/companies/ruentex-development/,Ruentex Development,http://www.forbes.com/companies/ruentex-development/,"Taiwan, Province of China[a]",,2700000000,500000000
http://www.forbes.com/companies/rmb-holdings/,RMB Holdings,http://www.forbes.com/companies/rmb-holdings/,South Africa,Investment Services,3000000000,0
http://www.forbes.com/companies/hokkaido-electric-power/,Hokkaido Electric Power,http://www.forbes.com/companies/hokkaido-electric-power/,Japan,Electric Utilities,16800000000,6200000000
http://www.forbes.com/companies/signature-bank/,Signature Bank,http://www.forbes.com/companies/signature-bank/,United States of America,Regional Banks,22400000000,800000000
http://www.forbes.com/companies/nasdaq-omx-group/,NASDAQ OMX Group,http://www.forbes.com/companies/nasdaq-omx-group/,United States of America,Investment Services,12600000000,3200000000
http://www.forbes.com/companies/bank-of-queensland/,Bank of Queensland,http://www.forbes.com/companies/bank-of-queensland/,Australia,Regional Banks,37900000000,2500000000
http://www.forbes.com/companies/interactive-brokers-group/,Interactive Brokers Group,http://www.forbes.com/companies/interactive-brokers-group/,United States of America,Investment Services,37900000000,1100000000
http://www.forbes.com/companies/yunnan-baiyao-group/,Yunnan Baiyao Group,http://www.forbes.com/companies/yunnan-baiyao-group/,China,Pharmaceuticals,2100000000,2600000000
http://www.forbes.com/companies/cablevision/,Cablevision Systems Corporation,http://www.forbes.com/companies/cablevision/,United States of America,Broadcasting & Cable,6900000000,6200000000
http://www.forbes.com/companies/cheniere-energy/,Cheniere Energy,http://www.forbes.com/companies/cheniere-energy/,United States of America,,9700000000,300000000
http://www.forbes.com/companies/allahabad-bank/,Allahabad Bank,http://www.forbes.com/companies/allahabad-bank/,India,Regional Banks,37700000000,3500000000
http://www.forbes.com/companies/cabot-oil-gas/,Cabot Oil & Gas,http://www.forbes.com/companies/cabot-oil-gas/,United States of America,Oil & Gas Operations,5000000000,1700000000
http://www.forbes.com/companies/netdragon-websoft/,NetDragon Websoft,http://www.forbes.com/companies/netdragon-websoft/,China,Recreational Products,900000000,100000000
http://www.forbes.com/companies/doha-bank/,Doha Bank,http://www.forbes.com/companies/doha-bank/,Qatar,Regional Banks,18400000000,700000000
http://www.forbes.com/companies/kagoshima-bank/,Kagoshima Bank,http://www.forbes.com/companies/kagoshima-bank/,Japan,Regional Banks,37600000000,800000000
http://www.forbes.com/companies/inchcape/,Inchcape,http://www.forbes.com/companies/inchcape/,United Kingdom of Great Britain and Northern Ireland,Specialty Stores,5600000000,10200000000
http://www.forbes.com/companies/grupo-argos/,Grupo Argos,http://www.forbes.com/companies/grupo-argos/,Colombia,Construction Materials,14300000000,4100000000
http://www.forbes.com/companies/gemalto/,Gemalto,http://www.forbes.com/companies/gemalto/,Netherlands,Electronics,4000000000,3200000000
http://www.forbes.com/companies/credito-valtellinese/,Credito Valtellinese,http://www.forbes.com/companies/credito-valtellinese/,Italy,Regional Banks,37500000000,1100000000
http://www.forbes.com/companies/workday/,"Workday, Inc.",http://www.forbes.com/companies/workday/,United States of America,,2200000000,500000000
http://www.forbes.com/companies/erie-indemnity/,Erie Indemnity,http://www.forbes.com/companies/erie-indemnity/,United States of America,Diversified Insurance,17000000000,6100000000
http://www.forbes.com/companies/wing-hang-bank/,Wing Hang Bank,http://www.forbes.com/companies/wing-hang-bank/,Hong Kong,Regional Banks,27600000000,900000000
http://www.forbes.com/companies/verisk-analytics/,Verisk Analytics,http://www.forbes.com/companies/verisk-analytics/,United States of America,Business & Personal Services,2500000000,1700000000
http://www.forbes.com/companies/inventec/,Inventec,http://www.forbes.com/companies/inventec/,"Taiwan, Province of China[a]",Computer Hardware,6900000000,14900000000
http://www.forbes.com/companies/saras/,Saras,http://www.forbes.com/companies/saras/,Italy,Oil & Gas Operations,5300000000,14800000000
http://www.forbes.com/companies/sealed-air/,Sealed Air,http://www.forbes.com/companies/sealed-air/,United States of America,Containers & Packaging,9100000000,7800000000
http://www.forbes.com/companies/japan-exchange-group/,Japan Exchange Group,http://www.forbes.com/companies/japan-exchange-group/,Japan,Investment Services,15600000000,1200000000
http://www.forbes.com/companies/b-e-aerospace/,B/E Aerospace,http://www.forbes.com/companies/b-e-aerospace/,United States of America,Aerospace & Defense,5700000000,3500000000
http://www.forbes.com/companies/dean-foods/,Dean Foods,http://www.forbes.com/companies/dean-foods/,United States of America,Food Processing,2800000000,9600000000
http://www.forbes.com/companies/sonae/,Sonae SGPS,http://www.forbes.com/companies/sonae/,Portugal,Food Retail,7500000000,6800000000
http://www.forbes.com/companies/penske-automotive/,Penske Automotive,http://www.forbes.com/companies/penske-automotive/,United States of America,Specialty Stores,6400000000,14700000000
http://www.forbes.com/companies/empresa-de-energia-de-bogota/,Empresa de Energia de Bogota,http://www.forbes.com/companies/empresa-de-energia-de-bogota/,Colombia,Electric Utilities,8400000000,1000000000
http://www.forbes.com/companies/weg/,WEG,http://www.forbes.com/companies/weg/,Brazil,Electrical Equipment,4300000000,3200000000
http://www.forbes.com/companies/hyprop-investments/,Hyprop Investments,http://www.forbes.com/companies/hyprop-investments/,South Africa,,2500000000,200000000
http://www.forbes.com/companies/antero-resources/,Antero Resources,http://www.forbes.com/companies/antero-resources/,United States of America,,6600000000,800000000
http://www.forbes.com/companies/dgb-financial-group/,DGB Financial Group,http://www.forbes.com/companies/dgb-financial-group/,Korea (Republic of),Consumer Financial Services,35600000000,1700000000
http://www.forbes.com/companies/guangdong-investment/,Guangdong Investment,http://www.forbes.com/companies/guangdong-investment/,Hong Kong,Diversified Utilities,5300000000,1000000000
http://www.forbes.com/companies/vertex-pharmaceuticals/,Vertex Pharmaceuticals,http://www.forbes.com/companies/vertex-pharmaceuticals/,United States of America,Biotechs,2300000000,1200000000
http://www.forbes.com/companies/parmalat/,Parmalat,http://www.forbes.com/companies/parmalat/,Italy,Food Processing,6100000000,7100000000
http://www.forbes.com/companies/inner-mongolia-baotou-steel/,Inner Mongolia Baotou Steel,http://www.forbes.com/companies/inner-mongolia-baotou-steel/,China,Iron & Steel,14900000000,6100000000
http://www.forbes.com/companies/pou-chen/,Pou Chen,http://www.forbes.com/companies/pou-chen/,"Taiwan, Province of China[a]",Apparel/Accessories,8300000000,9300000000
http://www.forbes.com/companies/pandora/,Pandora,http://www.forbes.com/companies/pandora/,Denmark,Household/Personal Care,1700000000,1600000000
http://www.forbes.com/companies/banque-centrale-populaire/,Banque Centrale Populaire,http://www.forbes.com/companies/banque-centrale-populaire/,Morocco,Regional Banks,35600000000,2200000000
http://www.forbes.com/companies/meritz-financial-group/,Meritz Financial Group,http://www.forbes.com/companies/meritz-financial-group/,Korea (Republic of),,20000000000,5300000000
http://www.forbes.com/companies/peabody-energy/,Peabody Energy,http://www.forbes.com/companies/peabody-energy/,United States of America,Diversified Metals & Mining,14100000000,6900000000
http://www.forbes.com/companies/president-chain-store/,President Chain Store,http://www.forbes.com/companies/president-chain-store/,"Taiwan, Province of China[a]",Food Retail,2800000000,6900000000
http://www.forbes.com/companies/lkq/,LKQ,http://www.forbes.com/companies/lkq/,United States of America,Auto & Truck Parts,4500000000,5100000000
http://www.forbes.com/companies/gs-engineering/,GS Engineering,http://www.forbes.com/companies/gs-engineering/,Korea (Republic of),Construction Services,11800000000,8700000000
http://www.forbes.com/companies/lawson/,Lawson,http://www.forbes.com/companies/lawson/,Japan,Food Retail,6000000000,5100000000
http://www.forbes.com/companies/shimano/,Shimano,http://www.forbes.com/companies/shimano/,Japan,Recreational Products,3000000000,2800000000
http://www.forbes.com/companies/japan-securities/,Japan Securities,http://www.forbes.com/companies/japan-securities/,Japan,Investment Services,35100000000,200000000
http://www.forbes.com/companies/eutelsat-communications/,Eutelsat Communications,http://www.forbes.com/companies/eutelsat-communications/,France,Broadcasting & Cable,8800000000,1700000000
http://www.forbes.com/companies/ikb-deutsche/,IKB Deutsche,http://www.forbes.com/companies/ikb-deutsche/,,Regional Banks,34900000000,3300000000
http://www.forbes.com/companies/whiting-petroleum/,Whiting Petroleum,http://www.forbes.com/companies/whiting-petroleum/,United States of America,Oil & Gas Operations,8800000000,2700000000
http://www.forbes.com/companies/denbury-resources/,Denbury Resources,http://www.forbes.com/companies/denbury-resources/,United States of America,Oil & Gas Operations,11800000000,2500000000
http://www.forbes.com/companies/catlin-group/,Catlin Group,http://www.forbes.com/companies/catlin-group/,Bermuda,Property & Casualty Insurance,14200000000,4100000000
http://www.forbes.com/companies/vietin-bank/,Vietin Bank,http://www.forbes.com/companies/vietin-bank/,,Regional Banks,27300000000,2300000000
http://www.forbes.com/companies/concho-resources/,Concho Resources,http://www.forbes.com/companies/concho-resources/,United States of America,Oil & Gas Operations,9600000000,2300000000
http://www.forbes.com/companies/signet-jewelers/,Signet Jewelers,http://www.forbes.com/companies/signet-jewelers/,Bermuda,Specialty Stores,4000000000,4200000000
http://www.forbes.com/companies/king-digital-entertainment/,King Digital Entertainment,http://www.forbes.com/companies/king-digital-entertainment/,Ireland,,900000000,1900000000
http://www.forbes.com/companies/uco-bank/,UCO Bank,http://www.forbes.com/companies/uco-bank/,India,Regional Banks,33900000000,3200000000
http://www.forbes.com/companies/gungho-online-entertainment/,Gungho Online Entertainment,http://www.forbes.com/companies/gungho-online-entertainment/,Japan,,1200000000,1700000000
http://www.forbes.com/companies/oge-energy/,OGE Energy,http://www.forbes.com/companies/oge-energy/,United States of America,Electric Utilities,9500000000,2900000000
http://www.forbes.com/companies/tpk-holding/,TPK Holding,http://www.forbes.com/companies/tpk-holding/,"Taiwan, Province of China[a]",Electronics,4900000000,5900000000
http://www.forbes.com/companies/peoples-united-financial/,People's United Financial,http://www.forbes.com/companies/peoples-united-financial/,United States of America,Thrifts & Mortgage Finance,33500000000,1300000000
http://www.forbes.com/companies/tsingtao-brewery/,Tsingtao Brewery,http://www.forbes.com/companies/tsingtao-brewery/,China,Beverages,4500000000,4200000000
http://www.forbes.com/companies/wpg-holdings/,WPG Holdings,http://www.forbes.com/companies/wpg-holdings/,"Taiwan, Province of China[a]",Electronics,4500000000,13700000000
http://www.forbes.com/companies/yuexiu-property/,Yuexiu Property Co.,http://www.forbes.com/companies/yuexiu-property/,Hong Kong,Real Estate,12900000000,2300000000
http://www.forbes.com/companies/shiseido/,Shiseido,http://www.forbes.com/companies/shiseido/,Japan,Household/Personal Care,7000000000,7500000000
http://www.forbes.com/companies/first-pacific/,First Pacific,http://www.forbes.com/companies/first-pacific/,Hong Kong,Investment Services,15600000000,6200000000
http://www.forbes.com/companies/microchip-technology/,Microchip Technology,http://www.forbes.com/companies/microchip-technology/,United States of America,Semiconductors,4000000000,1900000000
http://www.forbes.com/companies/carefusion/,CareFusion,http://www.forbes.com/companies/carefusion/,United States of America,Medical Equipment & Supplies,8600000000,3600000000
http://www.forbes.com/companies/hokkoku-bank/,Hokkoku Bank,http://www.forbes.com/companies/hokkoku-bank/,Japan,Regional Banks,32800000000,600000000
http://www.forbes.com/companies/pang-da-automobile-trade/,Pang Da Automobile Trade,http://www.forbes.com/companies/pang-da-automobile-trade/,China,Specialty Stores,10200000000,9800000000
http://www.forbes.com/companies/cc-media-holdings/,CC Media Holdings,http://www.forbes.com/companies/cc-media-holdings/,United States of America,Broadcasting & Cable,15100000000,6200000000
http://www.forbes.com/companies/oriental-bank-of-commerce/,Oriental Bank of Commerce,http://www.forbes.com/companies/oriental-bank-of-commerce/,India,Regional Banks,32200000000,3500000000
http://www.forbes.com/companies/integrys-energy/,Integrys Energy Group,http://www.forbes.com/companies/integrys-energy/,United States of America,Electric Utilities,11200000000,5500000000
http://www.forbes.com/companies/bank-of-nagoya/,Bank of Nagoya,http://www.forbes.com/companies/bank-of-nagoya/,Japan,Regional Banks,32100000000,600000000
http://www.forbes.com/companies/taiheiyo-cement/,Taiheiyo Cement,http://www.forbes.com/companies/taiheiyo-cement/,Japan,Construction Materials,9900000000,8400000000
http://www.forbes.com/companies/icap/,ICAP,http://www.forbes.com/companies/icap/,United Kingdom of Great Britain and Northern Ireland,Investment Services,32000000000,2300000000
